x,y
4.14691,2.37738
4.21119,2.45398
4.27547,2.53059
4.33975,2.60719
4.40403,2.6838
4.46831,2.7604
4.53259,2.83701
4.59686,2.91361
4.66114,2.99021
4.72542,3.06682
4.7897,3.14342
4.85398,3.22003
4.91826,3.29663
4.98254,3.37324
5.04682,3.44984
3.5342,1.98191
3.5342,2.08191
3.5342,2.18191
3.5342,2.28191
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.30304,1.84115
3.26884,1.93512
3.23463,2.02909
3.20043,2.12306
3.16623,2.21702
3.13203,2.31099
3.5342,1.89397
3.5342,1.99397
3.5342,2.09397
3.5342,2.19397
3.5342,2.29397
3.5342,2.39397
3.5342,2.49397
3.5342,2.59397
3.5342,2.69397
3.5342,2.79397
3.5342,2.89397
3.5342,2.99397
3.5342,3.09397
3.5342,3.19397
3.85829,1.82057
3.94489,1.87057
4.03149,1.92057
4.1181,1.97057
4.2047,2.02057
4.2913,2.07057
4.3779,2.12057
4.46451,2.17057
4.55111,2.22057
4.63771,2.27057
4.72431,2.32057
4.81092,2.37057
4.89752,2.42057
4.98412,2.47057
5.07072,2.52057
3.5,1.98794
3.5,2.08794
3.5,2.18794
3.5,2.28794
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.4658,1.98191
3.4316,2.07588
3.39739,2.16985
3.36319,2.26382
3.32899,2.35778
3.29479,2.45175
3.26059,2.54572
3.22638,2.63969
3.19218,2.73366
3.15798,2.82763
3.12378,2.9216
3.08958,3.01557
3.05537,3.10954
3.02117,3.20351
2.98697,3.29748
2.95277,3.39145
2.91857,3.48542
2.88436,3.57939
2.85016,3.67335
2.81596,3.76732
2.78176,3.86129
2.74756,3.95526
2.71335,4.04923
2.67915,4.1432
2.64495,4.23717
2.61075,4.33114
2.57655,4.42511
2.54234,4.51908
2.50814,4.61305
2.47394,4.70702
2.43974,4.80099
2.40554,4.89495
2.37133,4.98892
2.33713,5.08289
3.84784,1.81454
3.94632,1.83191
4.0448,1.84927
4.14329,1.86664
4.24177,1.884
4.34025,1.90137
4.43873,1.91873
4.53721,1.9361
4.63569,1.95346
4.73417,1.97083
4.83265,1.98819
4.93113,2.00556
5.02961,2.02292
3.4658,1.89397
3.4658,1.99397
3.4658,2.09397
3.4658,2.19397
3.4658,2.29397
3.4658,2.39397
3.4658,2.49397
3.4658,2.59397
3.4658,2.69397
3.4658,2.79397
3.4658,2.89397
3.4658,2.99397
3.4658,3.09397
3.4658,3.19397
3.4658,3.29397
3.39739,1.88191
3.36319,1.97588
3.32899,2.06985
3.29479,2.16382
3.26059,2.25778
3.22638,2.35175
3.19218,2.44572
3.4658,1.88191
3.4316,1.97588
3.39739,2.06985
3.36319,2.16382
3.32899,2.25778
3.29479,2.35175
3.26059,2.44572
3.22638,2.53969
3.19218,2.63366
3.15798,2.72763
3.4316,1.88794
3.4316,1.98794
3.4316,2.08794
3.4316,2.18794
3.4316,2.28794
3.4316,2.38794
3.4316,2.48794
3.4316,2.58794
3.4316,2.68794
3.4316,2.78794
3.4316,2.88794
3.4316,2.98794
3.4316,3.08794
3.4316,3.18794
3.4316,3.28794
3.4316,3.38794
3.39739,1.88191
3.36319,1.97588
3.32899,2.06985
3.29479,2.16382
3.26059,2.25778
3.22638,2.35175
3.19218,2.44572
3.80589,1.86454
3.89249,1.91454
3.97909,1.96454
4.0657,2.01454
4.1523,2.06454
4.2389,2.11454
4.3255,2.16454
4.41211,2.21454
4.49871,2.26454
4.58531,2.31454
4.67191,2.36454
4.75852,2.41454
4.84512,2.46454
4.93172,2.51454
5.01832,2.56454
3.40152,1.97057
3.33724,2.04718
3.27296,2.12378
3.20868,2.20039
3.1444,2.27699
3.73116,1.93512
3.79544,2.01172
3.85972,2.08833
3.924,2.16493
3.98828,2.24153
4.05256,2.31814
4.11684,2.39474
4.18111,2.47135
4.24539,2.54795
4.30967,2.62456
4.37395,2.70116
4.43823,2.77777
4.50251,2.85437
4.56679,2.93097
4.63107,3.00758
4.69534,3.08418
4.75962,3.16079
4.8239,3.23739
4.88818,3.314
4.95246,3.3906
5.01674,3.46721
3.66688,1.95851
3.70109,2.05248
3.73529,2.14645
3.76949,2.24042
3.80369,2.33439
3.83789,2.42836
3.8721,2.52233
3.9063,2.6163
3.9405,2.71027
3.9747,2.80424
4.0089,2.8982
4.04311,2.99217
3.56428,1.86454
3.62856,1.94115
3.69284,2.01775
3.75712,2.09436
3.82139,2.17096
3.88567,2.24757
3.94995,2.32417
4.01423,2.40077
4.07851,2.47738
4.14279,2.55398
4.20707,2.63059
4.27135,2.70719
4.33562,2.7838
4.3999,2.8604
4.46418,2.93701
4.52846,3.01361
4.59274,3.09021
4.65702,3.16682
4.7213,3.24342
4.78558,3.32003
4.84985,3.39663
4.91413,3.47324
4.97841,3.54984
5.04269,3.62645
3.60261,1.98191
3.60261,2.08191
3.60261,2.18191
3.60261,2.28191
3.60261,2.38191
3.60261,2.48191
3.60261,2.58191
3.60261,2.68191
3.60261,2.78191
3.60261,2.88191
3.60261,2.98191
3.60261,3.08191
3.5,1.88794
3.5342,1.98191
3.5684,2.07588
3.60261,2.16985
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.71929,1.91454
3.80589,1.96454
3.89249,2.01454
3.97909,2.06454
4.0657,2.11454
4.1523,2.16454
4.2389,2.21454
4.3255,2.26454
4.41211,2.31454
4.49871,2.36454
4.58531,2.41454
4.67191,2.46454
4.75852,2.51454
4.84512,2.56454
4.93172,2.61454
5.01832,2.66454
3.74936,1.89718
3.81364,1.97378
3.87792,2.05039
3.9422,2.12699
4.00648,2.2036
4.07076,2.2802
4.13503,2.3568
4.19931,2.43341
4.26359,2.51001
4.32787,2.58662
4.39215,2.66322
4.45643,2.73983
4.52071,2.81643
4.58499,2.89304
4.64926,2.96964
4.71354,3.04624
4.77782,3.12285
4.8421,3.19945
4.90638,3.27606
4.97066,3.35266
5.03494,3.42927
3.66688,1.95851
3.70109,2.05248
3.73529,2.14645
3.76949,2.24042
3.80369,2.33439
3.83789,2.42836
3.8721,2.52233
3.9063,2.6163
3.9405,2.71027
3.9747,2.80424
4.0089,2.8982
4.04311,2.99217
3.22831,1.77057
3.14171,1.82057
3.05511,1.87057
2.96851,1.92057
3.5,1.98794
3.4658,2.08191
3.4316,2.17588
3.39739,2.26985
3.36319,2.36382
3.32899,2.45778
3.29479,2.55175
3.26059,2.64572
3.22638,2.73969
3.19218,2.83366
3.15798,2.92763
3.12378,3.0216
3.08958,3.11557
3.05537,3.20954
3.02117,3.30351
2.98697,3.39748
2.95277,3.49145
2.91857,3.58542
2.88436,3.67939
2.85016,3.77335
2.81596,3.86732
2.78176,3.96129
2.74756,4.05526
2.71335,4.14923
2.67915,4.2432
2.64495,4.33717
2.61075,4.43114
2.57655,4.52511
2.54234,4.61908
2.50814,4.71305
2.47394,4.80702
2.43974,4.90099
2.40554,4.99495
2.37133,5.08892
3.66688,1.95851
3.70109,2.05248
3.73529,2.14645
3.76949,2.24042
3.80369,2.33439
3.83789,2.42836
3.8721,2.52233
3.9063,2.6163
3.9405,2.71027
3.9747,2.80424
4.0089,2.8982
4.04311,2.99217
3.88204,1.7553
3.98053,1.77267
4.07901,1.79003
4.17749,1.8074
4.27597,1.82476
4.37445,1.84213
4.47293,1.85949
4.57141,1.87686
4.66989,1.89422
4.76837,1.91159
4.86685,1.92895
4.96533,1.94632
5.06381,1.96368
3.36732,1.86454
3.33312,1.95851
3.29891,2.05248
3.26471,2.14645
3.23051,2.24042
3.19631,2.33439
3.16211,2.42836
3.70109,1.95248
3.73529,2.04645
3.76949,2.14042
3.80369,2.23439
3.83789,2.32836
3.8721,2.42233
3.9063,2.5163
3.9405,2.61027
3.9747,2.70424
4.0089,2.7982
4.04311,2.89217
4.07731,2.98614
3.65088,1.91454
3.73748,1.96454
3.82409,2.01454
3.91069,2.06454
3.99729,2.11454
4.08389,2.16454
4.1705,2.21454
4.2571,2.26454
4.3437,2.31454
4.4303,2.36454
4.51691,2.41454
4.60351,2.46454
4.69011,2.51454
4.77671,2.56454
4.86332,2.61454
4.94992,2.66454
5.03652,2.71454
3.5342,1.99397
3.5342,2.09397
3.5342,2.19397
3.5342,2.29397
3.5342,2.39397
3.5342,2.49397
3.5342,2.59397
3.5342,2.69397
3.5342,2.79397
3.5342,2.89397
3.5342,2.99397
3.5342,3.09397
3.5342,3.19397
3.66276,1.94718
3.72704,2.02378
3.79132,2.10039
3.8556,2.17699
3.91987,2.2536
3.98415,2.3302
4.04843,2.4068
4.11271,2.48341
4.17699,2.56001
4.24127,2.63662
4.30555,2.71322
4.36983,2.78983
4.4341,2.86643
4.49838,2.94304
4.56266,3.01964
4.62694,3.09624
4.69122,3.17285
4.7555,3.24945
4.81978,3.32606
4.88406,3.40266
4.94833,3.47927
5.01261,3.55587
3.39739,1.88191
3.39739,1.98191
3.39739,2.08191
3.39739,2.18191
3.39739,2.28191
3.39739,2.38191
3.39739,2.48191
3.39739,2.58191
3.39739,2.68191
3.39739,2.78191
3.39739,2.88191
3.39739,2.98191
3.39739,3.08191
3.39739,3.18191
3.39739,3.28191
3.39739,3.38191
3.39739,3.48191
3.39739,3.58191
3.39739,3.68191
3.39739,3.78191
3.39739,3.88191
3.39739,3.98191
3.39739,4.08191
3.39739,4.18191
3.39739,4.28191
3.39739,4.38191
3.39739,4.48191
3.39739,4.58191
3.39739,4.68191
3.39739,4.78191
3.39739,4.88191
3.39739,4.98191
3.39739,5.08191
3.30304,1.84115
3.23876,1.91775
3.17448,1.99436
3.1102,2.07096
3.04592,2.14757
3.60261,1.98191
3.63681,2.07588
3.67101,2.16985
3.70521,2.26382
3.73941,2.35778
3.77362,2.45175
3.80782,2.54572
3.84202,2.63969
3.87622,2.73366
3.91042,2.82763
3.94463,2.9216
3.73116,1.93512
3.76537,2.02909
3.79957,2.12306
3.83377,2.21702
3.86797,2.31099
3.90217,2.40496
3.93638,2.49893
3.97058,2.5929
4.00478,2.68687
4.03898,2.78084
4.07318,2.87481
4.10739,2.96878
3.5342,1.98191
3.5,2.07588
3.4658,2.16985
3.4316,2.26382
3.39739,2.35778
3.36319,2.45175
3.32899,2.54572
3.29479,2.63969
3.26059,2.73366
3.22638,2.82763
3.19218,2.9216
3.15798,3.01557
3.12378,3.10954
3.08958,3.20351
3.05537,3.29748
3.02117,3.39145
2.98697,3.48542
2.95277,3.57939
2.91857,3.67335
2.88436,3.76732
2.85016,3.86129
2.81596,3.95526
2.78176,4.04923
2.74756,4.1432
2.71335,4.23717
2.67915,4.33114
2.64495,4.42511
2.61075,4.51908
2.57655,4.61305
2.54234,4.70702
2.50814,4.80099
2.47394,4.89495
2.43974,4.98892
2.40554,5.08289
3.4316,1.88794
3.39739,1.98191
3.36319,2.07588
3.32899,2.16985
3.29479,2.26382
3.26059,2.35778
3.22638,2.45175
3.19218,2.54572
3.60261,1.98191
3.63681,2.07588
3.67101,2.16985
3.70521,2.26382
3.73941,2.35778
3.77362,2.45175
3.80782,2.54572
3.84202,2.63969
3.87622,2.73366
3.91042,2.82763
3.94463,2.9216
3.36732,1.86454
3.30304,1.94115
3.23876,2.01775
3.17448,2.09436
3.1102,2.17096
3.66688,1.95851
3.73116,2.03512
3.79544,2.11172
3.85972,2.18833
3.924,2.26493
3.98828,2.34153
4.05256,2.41814
4.11684,2.49474
4.18111,2.57135
4.24539,2.64795
4.30967,2.72456
4.37395,2.80116
4.43823,2.87777
4.50251,2.95437
4.56679,3.03097
4.63107,3.10758
4.69534,3.18418
4.75962,3.26079
4.8239,3.33739
4.88818,3.414
4.95246,3.4906
5.01674,3.56721
3.70109,1.95248
3.73529,2.04645
3.76949,2.14042
3.80369,2.23439
3.83789,2.32836
3.8721,2.42233
3.9063,2.5163
3.9405,2.61027
3.9747,2.70424
4.0089,2.7982
4.04311,2.89217
4.07731,2.98614
3.63268,1.96454
3.69696,2.04115
3.76124,2.11775
3.82552,2.19436
3.8898,2.27096
3.95408,2.34757
4.01836,2.42417
4.08263,2.50077
4.14691,2.57738
4.21119,2.65398
4.27547,2.73059
4.33975,2.80719
4.40403,2.8838
4.46831,2.9604
4.53259,3.03701
4.59686,3.11361
4.66114,3.19021
4.72542,3.26682
4.7897,3.34342
4.85398,3.42003
4.91826,3.49663
4.98254,3.57324
5.04682,3.64984
3.4658,1.89397
3.4658,1.99397
3.4658,2.09397
3.4658,2.19397
3.4658,2.29397
3.4658,2.39397
3.4658,2.49397
3.4658,2.59397
3.4658,2.69397
3.4658,2.79397
3.4658,2.89397
3.4658,2.99397
3.4658,3.09397
3.4658,3.19397
3.4658,3.29397
3.46992,1.95851
3.40564,2.03512
3.34137,2.11172
3.27709,2.18833
3.21281,2.26493
3.14853,2.34153
3.43572,1.96454
3.37144,2.04115
3.30716,2.11775
3.24288,2.19436
3.17861,2.27096
3.11433,2.34757
3.30304,1.84115
3.23876,1.91775
3.17448,1.99436
3.1102,2.07096
3.04592,2.14757
3.60261,1.98191
3.63681,2.07588
3.67101,2.16985
3.70521,2.26382
3.73941,2.35778
3.77362,2.45175
3.80782,2.54572
3.84202,2.63969
3.87622,2.73366
3.91042,2.82763
3.94463,2.9216
3.5342,1.99397
3.5342,2.09397
3.5342,2.19397
3.5342,2.29397
3.5342,2.39397
3.5342,2.49397
3.5342,2.59397
3.5342,2.69397
3.5342,2.79397
3.5342,2.89397
3.5342,2.99397
3.5342,3.09397
3.5342,3.19397
3.78356,1.89115
3.81777,1.98512
3.85197,2.07909
3.88617,2.17306
3.92037,2.26702
3.95457,2.36099
3.98878,2.45496
4.02298,2.54893
4.05718,2.6429
4.09138,2.73687
4.12558,2.83084
4.15979,2.92481
3.36732,1.86454
3.30304,1.94115
3.23876,2.01775
3.17448,2.09436
3.1102,2.17096
3.4316,1.88794
3.4316,1.98794
3.4316,2.08794
3.4316,2.18794
3.4316,2.28794
3.4316,2.38794
3.4316,2.48794
3.4316,2.58794
3.4316,2.68794
3.4316,2.78794
3.4316,2.88794
3.4316,2.98794
3.4316,3.08794
3.4316,3.18794
3.4316,3.28794
3.4316,3.38794
3.4316,1.98794
3.39739,2.08191
3.36319,2.17588
3.32899,2.26985
3.29479,2.36382
3.26059,2.45778
3.22638,2.55175
3.19218,2.64572
3.15798,2.73969
3.12378,2.83366
3.08958,2.92763
3.05537,3.0216
3.02117,3.11557
2.98697,3.20954
2.95277,3.30351
2.91857,3.39748
2.88436,3.49145
2.85016,3.58542
2.81596,3.67939
2.78176,3.77335
2.74756,3.86732
2.71335,3.96129
2.67915,4.05526
2.64495,4.14923
2.61075,4.2432
2.57655,4.33717
2.54234,4.43114
2.50814,4.52511
2.47394,4.61908
2.43974,4.71305
2.40554,4.80702
2.37133,4.90099
2.33713,4.99495
2.30293,5.08892
3.5342,1.98191
3.5684,2.07588
3.60261,2.16985
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.5,1.98794
3.5,2.08794
3.5,2.18794
3.5,2.28794
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.36319,1.87588
3.32899,1.96985
3.29479,2.06382
3.26059,2.15778
3.22638,2.25175
3.19218,2.34572
3.15798,2.43969
3.73116,1.93512
3.76537,2.02909
3.79957,2.12306
3.83377,2.21702
3.86797,2.31099
3.90217,2.40496
3.93638,2.49893
3.97058,2.5929
4.00478,2.68687
4.03898,2.78084
4.07318,2.87481
4.10739,2.96878
3.5342,1.99397
3.5684,2.08794
3.60261,2.18191
3.63681,2.27588
3.67101,2.36985
3.70521,2.46382
3.73941,2.55778
3.77362,2.65175
3.80782,2.74572
3.84202,2.83969
3.87622,2.93366
3.76124,1.91775
3.79544,2.01172
3.82964,2.10569
3.86385,2.19966
3.89805,2.29363
3.93225,2.3876
3.96645,2.48157
4.00065,2.57554
4.03486,2.66951
4.06906,2.76348
4.10326,2.85744
4.13746,2.95141
3.72704,1.92378
3.79132,2.00039
3.8556,2.07699
3.91987,2.1536
3.98415,2.2302
4.04843,2.3068
4.11271,2.38341
4.17699,2.46001
4.24127,2.53662
4.30555,2.61322
4.36983,2.68983
4.4341,2.76643
4.49838,2.84304
4.56266,2.91964
4.62694,2.99624
4.69122,3.07285
4.7555,3.14945
4.81978,3.22606
4.88406,3.30266
4.94833,3.37927
5.01261,3.45587
3.27296,1.82378
3.20868,1.90039
3.1444,1.97699
3.08013,2.0536
3.01585,2.1302
3.63681,1.97588
3.67101,2.06985
3.70521,2.16382
3.73941,2.25778
3.77362,2.35175
3.80782,2.44572
3.84202,2.53969
3.87622,2.63366
3.91042,2.72763
3.94463,2.8216
3.97883,2.91557
3.63681,1.97588
3.63681,2.07588
3.63681,2.17588
3.63681,2.27588
3.63681,2.37588
3.63681,2.47588
3.63681,2.57588
3.63681,2.67588
3.63681,2.77588
3.63681,2.87588
3.63681,2.97588
3.63681,3.07588
3.5684,1.98794
3.5684,2.08794
3.5684,2.18794
3.5684,2.28794
3.5684,2.38794
3.5684,2.48794
3.5684,2.58794
3.5684,2.68794
3.5684,2.78794
3.5684,2.88794
3.5684,2.98794
3.5684,3.08794
3.5,1.98794
3.5,2.08794
3.5,2.18794
3.5,2.28794
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.78356,1.89115
3.87017,1.94115
3.95677,1.99115
4.04337,2.04115
4.12997,2.09115
4.21658,2.14115
4.30318,2.19115
4.38978,2.24115
4.47638,2.29115
4.56299,2.34115
4.64959,2.39115
4.73619,2.44115
4.82279,2.49115
4.9094,2.54115
4.996,2.59115
5.0826,2.64115
3.5,1.98794
3.5342,2.08191
3.5684,2.17588
3.60261,2.26985
3.63681,2.36382
3.67101,2.45778
3.70521,2.55175
3.73941,2.64572
3.77362,2.73969
3.80782,2.83366
3.84202,2.92763
3.5342,1.98191
3.5684,2.07588
3.60261,2.16985
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.83596,1.84718
3.90024,1.92378
3.96452,2.00039
4.0288,2.07699
4.09308,2.1536
4.15736,2.2302
4.22164,2.3068
4.28592,2.38341
4.35019,2.46001
4.41447,2.53662
4.47875,2.61322
4.54303,2.68983
4.60731,2.76643
4.67159,2.84304
4.73587,2.91964
4.80015,2.99624
4.86442,3.07285
4.9287,3.14945
4.99298,3.22606
5.05726,3.30266
3.81777,1.83191
3.91625,1.84927
4.01473,1.86664
4.11321,1.884
4.21169,1.90137
4.31017,1.91873
4.40865,1.9361
4.50713,1.95346
4.60561,1.97083
4.70409,1.98819
4.80257,2.00556
4.90105,2.02292
4.99954,2.04029
5.09802,2.05765
3.77169,1.87057
3.85829,1.92057
3.94489,1.97057
4.03149,2.02057
4.1181,2.07057
4.2047,2.12057
4.2913,2.17057
4.3779,2.22057
4.46451,2.27057
4.55111,2.32057
4.63771,2.37057
4.72431,2.42057
4.81092,2.47057
4.89752,2.52057
4.98412,2.57057
5.07072,2.62057
3.5342,1.98191
3.5342,2.08191
3.5342,2.18191
3.5342,2.28191
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.4658,1.99397
3.4658,2.09397
3.4658,2.19397
3.4658,2.29397
3.4658,2.39397
3.4658,2.49397
3.4658,2.59397
3.4658,2.69397
3.4658,2.79397
3.4658,2.89397
3.4658,2.99397
3.4658,3.09397
3.4658,3.19397
3.4658,3.29397
3.60261,1.98191
3.60261,2.08191
3.60261,2.18191
3.60261,2.28191
3.60261,2.38191
3.60261,2.48191
3.60261,2.58191
3.60261,2.68191
3.60261,2.78191
3.60261,2.88191
3.60261,2.98191
3.60261,3.08191
3.4316,1.98794
3.4316,2.08794
3.4316,2.18794
3.4316,2.28794
3.4316,2.38794
3.4316,2.48794
3.4316,2.58794
3.4316,2.68794
3.4316,2.78794
3.4316,2.88794
3.4316,2.98794
3.4316,3.08794
3.4316,3.18794
3.4316,3.28794
3.4316,3.38794
3.63268,1.96454
3.63268,2.06454
3.63268,2.16454
3.63268,2.26454
3.63268,2.36454
3.63268,2.46454
3.63268,2.56454
3.63268,2.66454
3.63268,2.76454
3.63268,2.86454
3.63268,2.96454
3.63268,3.06454
3.83596,1.84718
3.92257,1.89718
4.00917,1.94718
4.09577,1.99718
4.18237,2.04718
4.26898,2.09718
4.35558,2.14718
4.44218,2.19718
4.52878,2.24718
4.61539,2.29718
4.70199,2.34718
4.78859,2.39718
4.8752,2.44718
4.9618,2.49718
5.0484,2.54718
3.39739,1.98191
3.36319,2.07588
3.32899,2.16985
3.29479,2.26382
3.26059,2.35778
3.22638,2.45175
3.19218,2.54572
3.75349,1.90851
3.84009,1.95851
3.92669,2.00851
4.01329,2.05851
4.0999,2.10851
4.1865,2.15851
4.2731,2.20851
4.35971,2.25851
4.44631,2.30851
4.53291,2.35851
4.61951,2.40851
4.70612,2.45851
4.79272,2.50851
4.87932,2.55851
4.96592,2.60851
5.05253,2.65851
3.68508,1.92057
3.77169,1.97057
3.85829,2.02057
3.94489,2.07057
4.03149,2.12057
4.1181,2.17057
4.2047,2.22057
4.2913,2.27057
4.3779,2.32057
4.46451,2.37057
4.55111,2.42057
4.63771,2.47057
4.72431,2.52057
4.81092,2.57057
4.89752,2.62057
4.98412,2.67057
5.07072,2.72057
3.33724,1.84718
3.27296,1.92378
3.20868,2.00039
3.1444,2.07699
3.08013,2.1536
3.4658,1.98191
3.4658,2.08191
3.4658,2.18191
3.4658,2.28191
3.4658,2.38191
3.4658,2.48191
3.4658,2.58191
3.4658,2.68191
3.4658,2.78191
3.4658,2.88191
3.4658,2.98191
3.4658,3.08191
3.4658,3.18191
3.4658,3.28191
3.4658,1.98191
3.4658,2.08191
3.4658,2.18191
3.4658,2.28191
3.4658,2.38191
3.4658,2.48191
3.4658,2.58191
3.4658,2.68191
3.4658,2.78191
3.4658,2.88191
3.4658,2.98191
3.4658,3.08191
3.4658,3.18191
3.4658,3.28191
3.66688,1.95851
3.66688,2.05851
3.66688,2.15851
3.66688,2.25851
3.66688,2.35851
3.66688,2.45851
3.66688,2.55851
3.66688,2.65851
3.66688,2.75851
3.66688,2.85851
3.66688,2.95851
3.66688,3.05851
3.21644,1.73794
3.11796,1.7553
3.01947,1.77267
2.92099,1.79003
3.5684,1.98794
3.5684,2.08794
3.5684,2.18794
3.5684,2.28794
3.5684,2.38794
3.5684,2.48794
3.5684,2.58794
3.5684,2.68794
3.5684,2.78794
3.5684,2.88794
3.5684,2.98794
3.5684,3.08794
3.59848,1.97057
3.66276,2.04718
3.72704,2.12378
3.79132,2.20039
3.8556,2.27699
3.91987,2.3536
3.98415,2.4302
4.04843,2.5068
4.11271,2.58341
4.17699,2.66001
4.24127,2.73662
4.30555,2.81322
4.36983,2.88983
4.4341,2.96643
4.49838,3.04304
4.56266,3.11964
4.62694,3.19624
4.69122,3.27285
4.7555,3.34945
4.81978,3.42606
4.88406,3.50266
4.94833,3.57927
5.01261,3.65587
3.69696,1.94115
3.76124,2.01775
3.82552,2.09436
3.8898,2.17096
3.95408,2.24757
4.01836,2.32417
4.08263,2.40077
4.14691,2.47738
4.21119,2.55398
4.27547,2.63059
4.33975,2.70719
4.40403,2.7838
4.46831,2.8604
4.53259,2.93701
4.59686,3.01361
4.66114,3.09021
4.72542,3.16682
4.7897,3.24342
4.85398,3.32003
4.91826,3.39663
4.98254,3.47324
5.04682,3.54984
3.5684,1.98794
3.60261,2.08191
3.63681,2.17588
3.67101,2.26985
3.70521,2.36382
3.73941,2.45778
3.77362,2.55175
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.4316,1.98794
3.4316,2.08794
3.4316,2.18794
3.4316,2.28794
3.4316,2.38794
3.4316,2.48794
3.4316,2.58794
3.4316,2.68794
3.4316,2.78794
3.4316,2.88794
3.4316,2.98794
3.4316,3.08794
3.4316,3.18794
3.4316,3.28794
3.4316,3.38794
3.5684,1.98794
3.60261,2.08191
3.63681,2.17588
3.67101,2.26985
3.70521,2.36382
3.73941,2.45778
3.77362,2.55175
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.28071,1.81454
3.19411,1.86454
3.10751,1.91454
3.02091,1.96454
2.9343,2.01454
3.88204,1.72057
3.98053,1.70321
4.07901,1.68584
4.17749,1.66848
4.27597,1.65111
4.37445,1.63375
4.47293,1.61638
4.57141,1.59902
4.66989,1.58166
4.76837,1.56429
4.86685,1.54693
4.96533,1.52956
5.06381,1.5122
3.5342,1.99397
3.5342,2.09397
3.5342,2.19397
3.5342,2.29397
3.5342,2.39397
3.5342,2.49397
3.5342,2.59397
3.5342,2.69397
3.5342,2.79397
3.5342,2.89397
3.5342,2.99397
3.5342,3.09397
3.5342,3.19397
3.63681,1.97588
3.67101,2.06985
3.70521,2.16382
3.73941,2.25778
3.77362,2.35175
3.80782,2.44572
3.84202,2.53969
3.87622,2.63366
3.91042,2.72763
3.94463,2.8216
3.97883,2.91557
3.5684,1.98794
3.5684,2.08794
3.5684,2.18794
3.5684,2.28794
3.5684,2.38794
3.5684,2.48794
3.5684,2.58794
3.5684,2.68794
3.5684,2.78794
3.5684,2.88794
3.5684,2.98794
3.5684,3.08794
3.76124,1.91775
3.82552,1.99436
3.8898,2.07096
3.95408,2.14757
4.01836,2.22417
4.08263,2.30077
4.14691,2.37738
4.21119,2.45398
4.27547,2.53059
4.33975,2.60719
4.40403,2.6838
4.46831,2.7604
4.53259,2.83701
4.59686,2.91361
4.66114,2.99021
4.72542,3.06682
4.7897,3.14342
4.85398,3.22003
4.91826,3.29663
4.98254,3.37324
5.04682,3.44984
3.4316,1.98794
3.4316,2.08794
3.4316,2.18794
3.4316,2.28794
3.4316,2.38794
3.4316,2.48794
3.4316,2.58794
3.4316,2.68794
3.4316,2.78794
3.4316,2.88794
3.4316,2.98794
3.4316,3.08794
3.4316,3.18794
3.4316,3.28794
3.4316,3.38794
3.71929,1.91454
3.80589,1.96454
3.89249,2.01454
3.97909,2.06454
4.0657,2.11454
4.1523,2.16454
4.2389,2.21454
4.3255,2.26454
4.41211,2.31454
4.49871,2.36454
4.58531,2.41454
4.67191,2.46454
4.75852,2.51454
4.84512,2.56454
4.93172,2.61454
5.01832,2.66454
3.5342,1.98191
3.5684,2.07588
3.60261,2.16985
3.63681,2.26382
3.67101,2.35778
3.70521,2.45175
3.73941,2.54572
3.77362,2.63969
3.80782,2.73366
3.84202,2.82763
3.87622,2.9216
3.59848,1.95851
3.63268,2.05248
3.66688,2.14645
3.70109,2.24042
3.73529,2.33439
3.76949,2.42836
3.80369,2.52233
3.83789,2.6163
3.8721,2.71027
3.9063,2.80424
3.9405,2.8982
3.9747,2.99217
3.83596,1.84718
3.92257,1.89718
4.00917,1.94718
4.09577,1.99718
4.18237,2.04718
4.26898,2.09718
4.35558,2.14718
4.44218,2.19718
4.52878,2.24718
4.61539,2.29718
4.70199,2.34718
4.78859,2.39718
4.8752,2.44718
4.9618,2.49718
5.0484,2.54718
3.73116,1.93512
3.79544,2.01172
3.85972,2.08833
3.924,2.16493
3.98828,2.24153
4.05256,2.31814
4.11684,2.39474
